Wallet loaded: EpG25pVadj
🟢 ATLAS Multi-Position Monitor v5 - WITH CONFIRMATION WINDOW
10:43:34 PM | ATLAS-1: $0.0001982 | PnL: -1.88%
   📋 Quote: 7409633 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2258 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7409676 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2258 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
5:48:31 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:48:31 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:48:46 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:48:46 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
5:48:46 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:48:46 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:49:01 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:49:01 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7408382 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2357 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7408723 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 3041 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7408710 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 3041 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7408376 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2357 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
5:49:15 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:49:15 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:49:30 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:49:30 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
5:49:30 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:49:30 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:49:45 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:49:45 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7407933 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 3041 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7407517 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2263 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7409099 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2357 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7408469 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2263 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
5:49:59 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:49:59 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:50:14 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:50:14 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
5:50:14 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:50:14 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:50:30 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:50:30 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7404329 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2189 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7404329 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2189 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7404329 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2189 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7403584 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2189 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
5:50:43 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:50:43 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:50:59 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:50:59 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
5:50:59 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:50:59 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:51:14 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:51:14 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7398813 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 3196 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7400782 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2258 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7400708 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2258 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7402451 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2258 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
5:51:29 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:51:29 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:51:44 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:51:44 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
5:51:44 AM | ATLAS-3: $0.0002004 | PnL: +2.77%
5:51:44 AM | ATLAS-4: $0.0002004 | PnL: +1.21%
5:51:59 AM | ATLAS-1: $0.0002004 | PnL: -0.79%
5:51:59 AM | ATLAS-2: $0.0002004 | PnL: +4.37%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7398945 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
